IBGE;q74_3;q74_5;q74_6;q74_7;q74_8;q74_9;Região;UF;Q_incompleto;DataCenso;DataCenso_2024;Faixas_etarias;q74_8_rec;q74_9_rec;Tempo_Mandato;d74_5;d74_5bin1;d74_5bin2;d74_5bin3;d74_6bin1;d74_6bin2;d74_6bin3;d74_6bin4;d74_6bin5;d74_6bin1_TIT;d74_6bin1_SUPL;d74_6bin2_TIT;d74_6bin2_SUPL;d74_6bin3_TIT;d74_6bin3_SUPL;d74_6bin4_TIT;d74_6bin4_SUPL;d74_6bin5_TIT;d74_6bin5_SUPL;d74_6bin1_sum;d74_6bin2_sum;d74_6bin3_sum;d74_6bin4_sum;d74_6bin5_sum;d74_6bin1_TIT_sum;d74_6bin1_SUPL_sum;d74_6bin2_TIT_sum;d74_6bin2_SUPL_sum;d74_6bin3_TIT_sum;d74_6bin3_SUPL_sum;d74_6bin4_TIT_sum;d74_6bin4_SUPL_sum;d74_6bin5_TIT_sum;d74_6bin5_SUPL_sum;nu_conselheiros
13; Masculino; Superior Completo; Sociedade Civil - dos usuários; Conselheiro Titular;01.01.2025;01.01.2027;Região Norte;Amazonas;completo;31.08.2024;31.08.2024;51 a 60 anos;1/1/2025;1/1/2027;2;Nível Superior; ; ;Nível Superior;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;4;5;4;19;13;3;1;3;2;1;3;7;7;7;6;32
13; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Suplente;01.01.2025;01.01.2027;Região Norte;Amazonas;completo;31.08.2024;31.08.2024;30 a 40 anos;1/1/2025;1/1/2027;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;4;5;4;19;13;3;1;3;2;1;3;7;7;7;6;32
13; Masculino; Mestrado; Governamental – Outras áreas; Conselheiro Titular;01.01.2025;01.01.2027;Região Norte;Amazonas;completo;31.08.2024;31.08.2024;30 a 40 anos;1/1/2025;1/1/2027;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;4;5;4;19;13;3;1;3;2;1;3;7;7;7;6;32
13; Feminino; Superior Completo; Governamental – Outras áreas; Conselheiro Titular;01.01.2025;01.01.2027;Região Norte;Amazonas;completo;31.08.2024;31.08.2024;30 a 40 anos;1/1/2025;1/1/2027;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;4;5;4;19;13;3;1;3;2;1;3;7;7;7;6;32
13; Feminino; Superior Completo; Governamental – Outras áreas; Conselheiro Titular;01.01.2025;01.01.2027;Região Norte;Amazonas;completo;31.08.2024;31.08.2024;30 a 40 anos;1/1/2025;1/1/2027;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;4;5;4;19;13;3;1;3;2;1;3;7;7;7;6;32
13; Feminino; Superior Completo; Sociedade Civil - organizações dos usuários; Conselheiro Titular;01.01.2025;01.01.2027;Região Norte;Amazonas;completo;31.08.2024;31.08.2024;30 a 40 anos;1/1/2025;1/1/2027;2;Nível Superior; ; ;Nível Superior;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;4;5;4;19;13;3;1;3;2;1;3;7;7;7;6;32
14; Feminino; Superior Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Titular;12.09.2024;20.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;18 a 29 anos;9/12/2024;2/20/2025;0;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ;1; ; ; ;1; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Masculino; Superior Completo; Governamental – Outras áreas; Conselheiro Titular;21.07.2024;20.07.2026;Região Norte;Roraima;completo;31.08.2024;31.08.2024;Mais de 60 anos;7/21/2024;7/20/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Superior Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Suplente;12.09.2024;20.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;18 a 29 anos;9/12/2024;2/20/2025;0;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ; ;1; ; ; ;1;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Médio Completo; Sociedade Civil - organizações dos usuários; Conselheiro Titular;23.02.2023;22.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;Mais de 60 anos;2/23/2023;2/22/2025;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Superior Completo; Governamental - Assistência Social; Conselheiro Suplente;20.07.2023;19.07.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;51 a 60 anos;7/20/2023;7/19/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Superior Incompleto; Governamental – Outras áreas; Conselheiro Suplente;07.09.2024;06.09.2026;Região Norte;Roraima;completo;31.08.2024;31.08.2024;51 a 60 anos;9/7/2024;9/6/2026;2;Nível Médio; ;Nível Médio; ; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Superior Completo; Governamental – Saúde; Conselheiro Titular;05.12.2024;04.12.2026;Região Norte;Roraima;completo;31.08.2024;31.08.2024;51 a 60 anos;12/5/2024;12/4/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Masculino; Médio Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Suplente;23.02.2023;22.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;41 a 50 anos;2/23/2023;2/22/2025;2;Nível Médio; ;Nível Médio; ; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ; ;1; ; ; ;1;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Especialização; Governamental – Outras áreas; Conselheiro Titular;06.07.2023;05.07.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;51 a 60 anos;7/6/2023;7/5/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;01.08.2024;20.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;41 a 50 anos;8/1/2024;2/20/2025;1;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Especialização; Governamental - Assistência Social; Vice-Presidente;23.02.2023;22.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;41 a 50 anos;2/23/2023;2/22/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Médio Completo; Sociedade Civil - dos usuários; Conselheiro Suplente;23.05.2024;20.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;30 a 40 anos;5/23/2024;2/20/2025;1;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Masculino; Médio Completo; Sociedade Civil - organizações dos usuários; Conselheiro Titular;23.02.2023;20.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;41 a 50 anos;2/23/2023;2/20/2025;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Masculino; Médio Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro(a) Presidente;23.02.2023;20.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;51 a 60 anos;2/23/2023;2/20/2025;2;Nível Médio; ;Nível Médio; ; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ;1; ; ; ;1; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Masculino; Especialização; Governamental – Outras áreas; Conselheiro Suplente;06.12.2024;05.12.2026;Região Norte;Roraima;completo;31.08.2024;31.08.2024;51 a 60 anos;12/6/2024;12/5/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Masculino; Médio Completo; Governamental – Saúde; Conselheiro Suplente;14.12.2023;13.12.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;41 a 50 anos;12/14/2023;12/13/2025;2;Nível Médio; ;Nível Médio; ; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Superior Completo; Governamental - Assistência Social; Secretário Executivo;27.05.2015; ;Região Norte;Roraima;completo;31.08.2024;31.08.2024;51 a 60 anos;5/27/2015; ; ;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ; ; ; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Médio Completo; Sociedade Civil - organizações dos usuários; Conselheiro Titular;18.05.2023;20.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;51 a 60 anos;5/18/2023;2/20/2025;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Médio Completo; Sociedade Civil - organizações dos usuários; Conselheiro Suplente;18.05.2023;20.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;41 a 50 anos;5/18/2023;2/20/2025;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Masculino; Especialização; Sociedade Civil - dos usuários; Conselheiro Suplente;14.11.2024;20.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;41 a 50 anos;11/14/2024;2/20/2025;0;Nível Superior; ; ;Nível Superior;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Médio Completo; Governamental - Assistência Social; Apoio Administrativo;29.10.2012; ;Região Norte;Roraima;completo;31.08.2024;31.08.2024;Mais de 60 anos;10/29/2012; ; ;Nível Médio; ;Nível Médio; ; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ; ; ; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Masculino; Mestrado; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;04.04.2024;20.02.2025;Região Norte;Roraima;completo;31.08.2024;31.08.2024;41 a 50 anos;4/4/2024;2/20/2025;1;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
14; Feminino; Superior Completo; Governamental – Educação; Conselheiro Suplente;05.12.2024;04.12.2026;Região Norte;Roraima;completo;31.08.2024;31.08.2024;30 a 40 anos;12/5/2024;12/4/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;2;4;11;12;3;3;0;2;2;2;4;5;5;7;23
15; Masculino; Superior Incompleto; Sociedade Civil - organizações dos usuários; Conselheiro Titular;10.01.2024;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;18 a 29 anos;1/10/2024;3/31/2025;1;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Superior Incompleto; Sociedade Civil - dos usuários; Conselheiro Suplente;10.01.2024;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;18 a 29 anos;1/10/2024;3/31/2025;1;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Superior Completo; Governamental – Outras áreas; Conselheiro Suplente;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;Mais de 60 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Superior Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro(a) Presidente;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;Mais de 60 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ;1; ; ; ;1; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;51 a 60 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Superior Completo; Governamental – Educação; Conselheiro Suplente;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;Mais de 60 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Superior Completo; Governamental – Educação; Conselheiro Titular;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;51 a 60 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Superior Completo; Governamental - Assistência Social; Conselheiro Titular;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;Mais de 60 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Médio Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;51 a 60 anos;11/16/2022;3/31/2025;2;Nível Médio; ;Nível Médio; ; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Superior Completo; Governamental – Outras áreas; Conselheiro Suplente;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;51 a 60 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Médio Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Titular;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;51 a 60 anos;11/16/2022;3/31/2025;2;Nível Médio; ;Nível Médio; ; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ;1; ; ; ;1; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Superior Completo; Governamental – Saúde; Conselheiro Suplente;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;41 a 50 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Superior Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Suplente;02.05.2023;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;51 a 60 anos;5/2/2023;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ; ;1; ; ; ;1;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Especialização; Sociedade Civil - organizações dos usuários; Conselheiro Suplente;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;41 a 50 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Superior Incompleto; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;51 a 60 anos;11/16/2022;3/31/2025;2;Nível Médio; ;Nível Médio; ; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Médio Completo; Sociedade Civil - dos usuários; Conselheiro Titular;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;41 a 50 anos;11/16/2022;3/31/2025;2;Nível Médio; ;Nível Médio; ;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil;1; ; ; ; ; ; ; ;1; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Superior Completo; Governamental – Outras áreas; Conselheiro Titular;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;41 a 50 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Superior Completo; Sociedade Civil - organizações dos usuários; Conselheiro Suplente;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;18 a 29 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Superior Completo; Sociedade Civil - organizações dos usuários; Conselheiro Suplente;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;41 a 50 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior;Representante de usuários e organização de usuários; ; ; ;Representante da Sociedade Civil; ;1; ; ; ; ; ; ; ;1;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Especialização; Governamental – Outras áreas; Conselheiro Suplente;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;41 a 50 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Superior Completo; Governamental - Assistência Social; Conselheiro Suplente;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;51 a 60 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;29.12.2023;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;41 a 50 anos;12/29/2023;3/31/2025;1;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Superior Completo; Sociedade Civil - organizações dos trabalhadores; Conselheiro Titular;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;41 a 50 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ;Representante de organização dos trabalhadores; ;Representante da Sociedade Civil; ; ; ; ;1; ; ; ;1; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Superior Completo; Governamental – Outras áreas; Secretário Executivo;16.10.2023; ;Região Norte;Pará;completo;31.08.2024;31.08.2024;41 a 50 anos;10/16/2023; ; ;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ; ; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Feminino; Superior Completo; Governamental - Assistência Social; Conselheiro Suplente;10.05.2023;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;41 a 50 anos;5/10/2023;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ; ;1; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Superior Completo; Governamental – Outras áreas; Conselheiro Titular;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;30 a 40 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Superior Completo; Governamental – Saúde; Conselheiro Titular;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;41 a 50 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
15; Masculino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Titular;16.11.2022;31.03.2025;Região Norte;Pará;completo;31.08.2024;31.08.2024;41 a 50 anos;11/16/2022;3/31/2025;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ;1; ; ; ; ; ;1; ;6;5;4;13;15;2;4;4;1;3;1;5;7;9;6;28
16; Feminino; Superior Completo; Governamental - Assistência Social; Conselheiro Titular;06.06.2024;06.06.2026;Região Norte;Amapá;completo;31.08.2024;31.08.2024;18 a 29 anos;6/6/2024;6/6/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;0;13;5;20;18;0;0;7;6;1;4;8;10;8;10;38
16; Feminino; Doutorado; Governamental – Outras áreas; Conselheiro Titular;06.06.2024;06.06.2026;Região Norte;Amapá;completo;31.08.2024;31.08.2024;Mais de 60 anos;6/6/2024;6/6/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;0;13;5;20;18;0;0;7;6;1;4;8;10;8;10;38
16; Feminino; Superior Completo; Governamental - Assistência Social; Vice-Presidente;06.06.2024;06.06.2026;Região Norte;Amapá;completo;31.08.2024;31.08.2024;30 a 40 anos;6/6/2024;6/6/2026;2;Nível Superior; ; ;Nível Superior; ; ; ;Representante do Governo; ; ; ; ; ; ; ;1; ; ; ;0;13;5;20;18;0;0;7;6;1;4;8;10;8;10;38
16; Feminino; Superior Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;03.09.2024;06.06.2026;Região Norte;Amapá;completo;31.08.2024;31.08.2024;18 a 29 anos;9/3/2024;6/6/2026;2;Nível Superior; ; ;Nível Superior; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;0;13;5;20;18;0;0;7;6;1;4;8;10;8;10;38
16; Feminino; Médio Completo; Sociedade Civil - das entidade e Organizações de Ass. Social; Conselheiro Suplente;06.06.2024;06.06.2026;Região Norte;Amapá;completo;31.08.2024;31.08.2024;30 a 40 anos;6/6/2024;6/6/2026;2;Nível Médio; ;Nível Médio; ; ;Representante de Entidades de Assistência Social; ; ;Representante da Sociedade Civil; ; ; ;1; ; ; ; ; ;1;0;13;5;20;18;0;0;7;6;1;4;8;10;8;10;38
