codigo_ibge;NU_IDENTIFICADOR;q01;q02;q03;q04;q05;q06;q07;q08;q09;q010;q011;q012;q013;q014;q015;Latitude;Longitude;q1;q2;q3;q4_1;q4_2;q4_3;q4_0;q4_98;q5_1;q5_2;q5_99;q5_0;q5_99_1;q6;q7;q8;q9;q10;q11;q12;q12_98;q13;q14;q15;q16;q16_98;q17_1_1;q17_1_2;q17_1_3;q17_1_4;q17_1_5;q17_1_6;q17_1_7;q17_1_8;q17_1_9;q17_2_1;q17_2_2;q17_2_3;q17_2_4;q17_2_5;q17_2_6;q17_2_7;q17_2_8;q17_2_9;q18_1;q18_1_98;q18_2;q18_2_98;q18_3;q18_3_98;q19_1;q19_2;q19_3;q19_4;q19_5;q19_6;q19_7;q19_8;q19_9;q19_10;q20_1;q20_1_98;q20_2;q20_2_98;q20_3;q20_3_98;q20_4;q20_4_98;q20_5;q20_5_98;q20_6;q20_6_98;q21_1;q21_1_98;q21_2;q21_2_98;q21_3;q21_3_98;q22_1;q22_1_98;q22_2;q22_2_98;q22_3;q22_3_98;q22_4;q22_4_98;q22_5;q22_5_98;q23;q23_98;q24_1;q24_2;q24_3;q24_4;q24_5;q24_6;q24_7;q24_8;q24_9;q24_10;q24_11;q24_12;q24_13;q24_14;q24_15;q24_16;q24_17;q24_18;q24_19;q24_20;q24_21;q24_22;q24_23;q24_24;q24_25;q24_26;q25;q26_1;q26_2;q26_3;q27_1;q27_2;q27_3;q27_99;q27_0;q27_99_1;q28;q29;q30_1;q30_2;q30_3;q30_4;q30_99;q30_98;q30_0;q30_99_1;q31;q32_1;q32_2;q33_1;q33_2;q33_3;q33_0;q33_1_99;q33_2_99;q33_3_99;q34_1;q34_2;q34_3;q34_4;q34_1_99;q34_2_99;q34_3_99;q35_1;q35_2;q35_3;q35_4;q35_5;q35_6;q35_99;q35_0;q35_99_1;q36_1;q36_2;q36_3;q36_98;q37;q38;q39;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;q2_velha;q4_1_velha;q4_2_velha;q4_3_velha;q4_0_velha;q4_98_velha;q5_1_velha;q5_2_velha;q5_0_velha;q5_99_velha;q7_velha;q12_velha;q12_98_velha;q17_1_1_velha;q17_1_2_velha;q17_1_3_velha;q17_1_4_velha;q17_1_5_velha;q17_1_6_velha;q17_1_7_velha;q17_1_8_velha;q17_1_9_velha;q17_2_1_velha;q17_2_2_velha;q17_2_3_velha;q17_2_4_velha;q17_2_5_velha;q17_2_6_velha;q17_2_7_velha;q17_2_8_velha;q17_2_9_velha;q17_total;q18_1_velha;q18_2_velha;q18_3_velha;q19_1_velha;q19_2_velha;q19_3_velha;q19_4_velha;q19_5_velha;q19_6_velha;q19_7_velha;q19_8_velha;q19_9_velha;q19_10_velha;q21_1_velha;q21_2_velha;q21_3_velha;q22_1_velha;q22_2_velha;q22_3_velha;q22_4_velha;q22_5_velha;q23_velha;q24_1_velha;q24_2_velha;q24_3_velha;q24_4_velha;q24_5_velha;q24_6_velha;q24_7_velha;q24_8_velha;q24_9_velha;q24_10_velha;q24_11_velha;q24_12_velha;q24_13_velha;q24_14_velha;q24_15_velha;q24_16_velha;q24_17_velha;q24_18_velha;q24_19_velha;q24_20_velha;q24_21_velha;q24_22_velha;q24_23_velha;q24_24_velha;q24_25_velha;q24_26_velha;q27_1_velha;q27_2_velha;q27_3_velha;q27_99_velha;q27_0_velha;q30_1_velha;q30_2_velha;q30_3_velha;q30_4_velha;q30_99_velha;q30_98_velha;q30_0_velha;q31_velha;q35_1_velha;q35_2_velha;q35_3_velha;q35_4_velha;q35_5_velha;q35_6_velha;q35_99_velha;q35_0_velha;q36_1_velha;q36_2_velha;q36_3_velha;q36_98_velha;d12_faixa;d15_faixa;d16_faixa;q17_1_9_recod;q17_2_9_recod;d17_total_faixa;d18_1_faixa;d18_2_faixa;d18_3_faixa;d19_1_faixa;d19_2_faixa;d19_3_faixa;d19_4_faixa;d19_5_faixa;d19_6_faixa;d19_7_faixa;d19_8_faixa;d19_9_faixa;d20_1_faixa;d20_2_faixa;d20_3_faixa;d20_4_faixa;d20_5_faixa;d20_6_faixa;d21_1_faixa;d21_2_faixa;d21_3_faixa;d22_1_faixa;d22_2_faixa;d22_3_faixa;d22_4_faixa;d22_5_faixa;d23_faixa;d26_1_faixa;d26_2_faixa;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras;d40_9bin1_sum;d40_9bin2_sum;d40_9bin3_sum;d40_10bin1_sum;d40_10bin2_sum;d40_10bin3_sum;d40_10bin4_sum;d40_10bin5_sum;d40_11bin1_sum;d40_11bin2_sum;d40_11bin3_sum;d40_11bin4_sum;nu_trabalhadores
313670;3136703306357;UNIDADE DE ACOLHIMENTO SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;Rua Maria Garcia;254; ;Nossa Senhora de Lourdes;Perto da Padaria do Geléia;36070-630;JUIZ DE FORA;MG; ;(32) 3031-9302; ; ;05/12/2018;-21.770.559.773.131.700;-4.332.626.402.378.080;315;2;16.524.054/0004-39;0;1;0;0;0;1;1;1;0;Conselho Municipal da Juventude;2; ;0;1;2009;1;250; ;0;2;2;15; ;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;2;0;0;0;0;0;0; ;2;1; ;6; ;2; ;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;2; ;0; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;4;2;2;1;1;1;1;0;0; ;1;2;1;0;0;1;0;0;0; ;4;3;4;0;1;1;0; ;1;1;0;0;1;0; ; ;1;1;0;1;0;1;1;1;0;Utilização de EPI´s específico para atendimento presencial;0;0;1;0; ;1;1;3136702;31;3;Juiz de Fora;516247;510378;5869;Grande;1435,749; ;2;2;0;1;0;0;0;1;1;0;1; ;250; ;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0; ;2;0;0;0;0;0;2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;4;1;0;1;0;1;1;1;0;0;0;1;0;2;1;2;2;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;7;3; ; ; ; ; ; ; ;10;10; ;1;3; ;2; ; ;1; ; ; ;4;4
313700;3137003302893;UNIDADE DE ACOLHIMENTO FAMILIA ACOLHEDORA;32;Américo Taipina;27; ;CENTRO; ;39825-000;LADAINHA;MG; ;(33) 33524-1151; ; ;29/11/2018;-1.762.850.112.879.330;-4.173.903.465.270.990;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2019;1;1100; ;0;2;7;14; ;0;0;3;1;0;0;0;0;4;0;0;1;1;0;1;0;0;3;0; ;0; ;0; ;0;0;7;0;0;0;0;0; ;7;0; ;6; ;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;2; ;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;5;2;2;1;1;1;1;0;0; ;1;3;1;0;0;0;0;0;0; ;3;1;0;0;0;0;1; ; ; ;0;0;0;1; ; ; ;1;0;0;0;1;0;0;0; ;1;0;0;0; ;1;1;3137007;31;3;Ladainha;16994;4310;12684;Pequeno I;866,29; ;2;1; ; ; ; ; ;1;1;0;0; ;1100; ;0;0;3;1;0;0;0;0;4;0;0;1;1;0;1;0;0;3;7;0;0;0;0;0;7;0;0;0;0;0; ;7;0;0;0;0;0;0;0;0;2;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;1;0;0;0;4;1;2;4;3;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;9;2;2; ; ; ; ; ; ; ;15;15; ;1;3;1;1; ; ;1;1; ; ;3;4
313720;3137203303963;UNIDADE DE ACOLHIMENTO;32;Professor Jacinto Ribeiro;319; ;centro; ;35590-054;LAGOA DA PRATA;MG; ;(37) 3261-9861; ; ;05/08/2008;-20.026.245.349.224.600;-45.545.346.736.907.900;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;3;2008;1;500; ;0;2;0;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ; ; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;4;8;10;1;1;1;1;0;0; ;1;7;0;1;1;0;0;0;0; ;3;3;3;0;0;0;1; ; ; ;0;0;0;1; ; ; ;0;0;0;0;1;0;0;0; ;0;0;1;0; ;1;3;3137205;31;3;Lagoa da Prata;45984;44938;1046;Pequeno II;439,984; ;2;1; ; ; ; ; ;0;0;1;0; ;500; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;1;0;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;1;2;2;2; ; ; ; ; ; ; ; ; ;4;4;1; ;1; ;1; ; ; ;1; ; ;1;2
313890;3138903312885;Unidade de Acolhimento;32;Salvador;305;305 A;Centro;Sede do CREAS ao lado da Secretaria Municipal de Assistência Social.;39873-000;MACHACALIS;MG; ;(33) 88627-6426; ; ;03/08/2021;-17.077;-40.716;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2021;1;600; ;0;2;4;4; ;0;1;0;0;0;1;0;0;2;0;0;1;1;0;0;0;0;2;0; ;0; ;0; ;0;0;0;0;0;1;1;2; ;4;0; ;1; ;2; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;4; ;0; ;0; ;2; ;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;1;0;6;1;3;1;1;1;1;0;0; ;1;7;1;0;1;0;0;0;0; ;3;3;3;0;0;0;1; ; ; ;0;0;0;1; ; ; ;1;0;0;0;0;0;0;0; ;1;0;0;0; ;1;0;3138906;31;3;Machacalis;6976;5749;1227;Pequeno I;332,378; ;2;1; ; ; ; ; ;1;1;0;0; ;600; ;0;1;0;0;0;1;0;0;2;0;0;1;1;0;0;0;0;2;4;0;0;0;0;0;0;0;0;1;1;2; ;4;0;0;0;0;0;4;0;0;2;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;3;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3; ; ; ; ; ; ; ; ; ; ;3;3; ; ;1; ; ; ; ;1; ; ; ;1;1
314000;3140003311813;Unidade de Acolhimento Família Acolhedora - Mariana;32;Dois de Outubro;210; ;Vila Maquiné;Anexo ao prédio do Recriavida.;35420-000;MARIANA;MG; ;(31) 3558-2854; ; ;18/04/2018;-203.610.387.936.856;-4.341.609.239.549.140;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2018;1;660; ;0;1;0;2; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;2; ;2; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;12;10;1;0;1;1;0;0; ;1;2;1;0;1;1;0;0;0; ;3;3;4;0;0;1;0; ; ;1;0;0;0;1; ; ; ;0;0;0;0;0;0;1;0;Seguiu protocolos da Saúde, Neste momento não havia nenhuma criança ou adolescente acolhidos,; ; ; ;1; ;1;2;3140001;31;3;Mariana;54219;47642;6577;Médio;1194,208; ;2;1; ; ; ; ; ;0;0;1;0; ;660; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;1;3;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2; ;1;1; ; ; ;1; ; ; ; ;2;2; ; ;2; ;1; ; ;1;2; ; ; ;2
314210;3142103308277;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA DE MIRADOURO;32;PRAÇA SANTA RITA;288; ;CENTRO; ;36893-000;MIRADOURO;MG; ;(32) 3753-1160;205;(32) 3753-1160;23/06/2016;-20.890.956.238.062.900;-42.343.671.321.941.600;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2016;1;1100; ;0;1;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;0;0;0; ; ; ; ;1; ;0;1;0;0;0;0;1;0;0;equipe da pse;98;5;5;0;0;0;1; ; ; ;0;0;0;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ;0;0;3142106;31;3;Miradouro;10251;5671;4580;Pequeno I;301,672; ;2;1; ; ; ; ; ;0;0;1;0; ;1100; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;98;0;0;0;0;0;0;0;1;0;0;0;1;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2; ; ; ; ; ; ; ; ; ; ;2;2; ; ;1; ;1; ; ; ;1; ; ; ;1
314330;3143303306347;UNIDADE DE ACOLHIMENTO FAMILIA ACOLHEDORA;3;DULCE SARMENTO;2076; ;MONTE CARMELO; ;39400-000;MONTES CLAROS;MG; ;(38) 3229-1543; ; ;09/12/2010;-16.718.340.592.467.500;-43.841.720.223.426.800;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;2;2010;1;550; ;99;1;5;9; ;0;0;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;4;0; ;0; ;0; ;0;1;2;1;1;0;0;0; ;5;0; ;0; ;1; ;3; ;3; ;0; ;0; ;0; ;0; ;0; ;0; ;2; ;0; ;0; ; ;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;4;13;15;1;0;1;1;0;0; ;1;2;1;0;1;1;0;0;0; ;3;3;6;0;0;1;0; ; ;2;0;0;0;1; ; ; ;1;0;0;0;0;0;0;0; ;1;0;0;0; ;1;1;3143302;31;3;Montes Claros;361915;344427;17488;Grande;3568,941; ;2;1; ; ; ; ; ;0;1;0;0; ;550; ;0;0;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;4;5;0;0;0;0;1;2;1;1;0;0;0; ;5;0;0;0;0;0;2;0;0; ;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;3;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;3;3;4;5;5; ;1; ; ; ; ; ; ;14;14; ; ;3; ;1; ; ;1; ; ; ;3;3
314380;3143803311368;Unidade de Acolhimento;32;VER JOSE DA C VASCONCELOS;300;ANEXO A;JD PAINEIRAS; ;37620-000;MUNHOZ;MG; ;(35) 3466-1297; ; ;29/07/2013;-22.613;-46.361;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2013;1;1100; ;2;1;0;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ; ; ;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;3;4;4;1;1;1;1;0;0; ;1;3;0;0;1;0;1;0;0;conselho tutelar;3;6;6;0;1;0;0; ;2; ;0;0;0;1; ; ; ;0;0;0;1;0;0;0;0; ;0;0;1;0; ;2;3;3143807;31;3;Munhoz;6257;3319;2938;Pequeno I;191,564; ;2;1; ; ; ; ; ;0;0;1;0; ;1100; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;3;0;0;0;1;0;0;0;0;0;0;1;0;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1; ;1; ; ; ; ; ; ; ; ; ;1;1; ; ;2; ; ; ; ; ; ; ;2; ;2
314380;3143803311370;UNIDADE DE ACOLHIMENTO;32;VER JOSE DA C VASCONCELOS;300;ANEXO A;JD PAINEIRAS; ;37620-000;MUNHOZ;MG; ;(35) 3466-1297; ; ;29/07/2013;-22.613;-46.361;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2013;1;1100; ;2;1;0;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ; ; ;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;3;4;4;1;1;1;1;0;0; ;1;3;0;0;1;0;1;0;0;conselho tutelar;3;6;6;0;1;0;0; ;2; ;0;0;0;1; ; ; ;0;0;0;1;0;0;0;0; ;0;0;1;0; ;2;3;3143807;31;3;Munhoz;6257;3319;2938;Pequeno I;191,564; ;2;1; ; ; ; ; ;0;0;1;0; ;1100; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;3;0;0;0;1;0;0;0;0;0;0;1;0;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1; ;1; ; ; ; ; ; ; ; ; ;1;1; ; ;2; ; ; ; ; ; ; ;2; ;2
314470;3144703313049;UNIDADE DE ACOLHIMENTO - SERVIÇO DE FAMILIA ACOLHEDORA;32;Rua Ibia;215; ;Nossa Senhora das Graças;CRAS INHA CHICA;35920-000;NOVA ERA;MG; ;(31) 3861-3364; ; ;25/06/2021;-197.682.227;-430.269.028;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2021;1;550; ;0;1;2;2; ;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0; ;0; ;0; ; ; ; ; ; ; ; ; ; ; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;1;0;5;2;2;1;0;1;1;0;0; ;0;4;0;0;0;0;1;0;0;Equipe Tecnica da Proteção Especial;3;6;6;0;0;0;1; ; ; ;0;0;0;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ;0;0;3144706;31;3;Nova Era;17528;15420;2108;Pequeno I;361,926; ;2;1; ; ; ; ; ;0;0;1;0; ;550; ;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1;3;1;1;1;1;1;1;1;1; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;2; ;1; ; ;1;1; ; ;1;2
314535;3145353307677;UNIDADE DE ACOLHIMENTO;32;DOIS;44; ;CENTRO; ;39817-000;NOVO ORIENTE DE MINAS;MG; ;(33) 3532-8433; ; ;23/05/2012;-17.417.025.309.201.700;-4.121.985.115.791.170;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2012;1;700; ;0;1;2;3; ;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;1;0;0;0;1;0;0; ;2;1; ;0; ;0; ;0; ;0; ;0; ;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;2; ;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;4;3;15;1;1;1;1;1;0;PE Plano de engresso;1;2;1;0;1;0;0;0;0; ;3;5; ;0;1;0;0; ;1; ;0;0;0;1; ; ; ;1;0;1;0;1;0;0;0; ;1;0;0;0; ;1;1;3145356;31;3;Novo Oriente de Minas;10339;4421;5918;Pequeno I;755,151; ;2;1; ; ; ; ; ;0;1;0;0; ;700; ;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0; ;2;1;0;0;0;0;0;0;0;2;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;0;0;3;1;0;1;0;1;0;0;0;1;0;0;0;3;1;1;2;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;2;2; ; ; ; ; ; ; ; ;5;5; ; ;2; ;1; ; ; ; ; ;2; ;2
314585;3145853308099;UNIDADE DE ACOLHIMENTO;3;Anhangá;126; ;centro;Ao lado do restaurante parada obrigatoria;35439-000;ORATORIOS;MG; ;(31) 3876-9281; ; ;26/12/2012;-20.434.241.600.196.700;-4.280.566.334.724.420;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2012;1;550; ;0;2;2;0; ;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0; ;0; ;0; ;0;0;0;0;0;1;1;0; ;2;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;0; ;0; ;0; ;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;6;120;3;1;0;1;1;0;0; ;1;4;0;0;1;0;1;0;0;SECRETARIA;3;4; ;0;0;0;1; ; ; ;0;0;0;1; ; ; ;1;0;0;0;0;0;0;0; ;0;0;1;0; ;0;0;3145851;31;3;Oratórios;4493;3241;1252;Pequeno I;89,068; ;2;1; ; ; ; ; ;0;0;1;0; ;550; ;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;0; ;2;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;1;1; ;1;1; ; ; ; ; ; ; ;2;2; ; ;2; ;1; ; ;1;2; ; ; ;2
314590;3145903308502;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;DIOGO MENDES;170; ;CENTRO;CREAS;36420-000;OURO BRANCO;MG; ;(31) 3938-1066; ; ;12/03/2014;-2.052.283.946.948.910;-43.694.407.939.910.800;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2014;1;550; ;0;1;5;7; ;1;0;2;0;0;0;0;0;3;0;0;0;0;0;2;0;0;2;0; ;0; ;0; ;0;0;1;0;2;2;0;0; ;5;0; ;1; ;0; ;1; ;0; ;0; ;0; ;0; ;0; ;2; ;0; ;1; ;0; ;0; ;1; ;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;6;10;2;1;0;1;1;0;0; ;1;2;1;1;1;0;0;0;0; ;3;5;0;0;1;0;0; ;1; ;0;0;0;1; ; ; ;1;0;1;0;1;1;0;0; ;1;0;0;0; ;2;2;3145901;31;3;Ouro Branco;35268;31609;3659;Pequeno II;258,726; ;2;1; ; ; ; ; ;0;1;0;0; ;550; ;1;0;2;0;0;0;0;0;3;0;0;0;0;0;2;0;0;2;5;0;0;0;0;0;1;0;2;2;0;0; ;5;0;0;0;2;0;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;0;0;0;0;3;1;0;1;0;1;1;0;0;1;0;0;0;3;1;1;3;2;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;3;2; ; ; ; ; ; ; ; ; ;5;5; ; ;2; ;1; ; ;1; ; ; ;2;2
