IBGE;NU_IDENTIFICADOR;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;DataCenso;DataCenso_2022;d_30_2_Faixas_etarias;d37_9;d37_11;d37_9bin1;d37_9bin2;d37_9bin3;d37_10bin1;d37_10bin2;d37_10bin3;d37_10bin4;d37_10bin5;d37_11bin1;d37_11bin2;d37_11bin3;d37_11bin4;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras;filter_$
150275;1502753313123; Feminino; Médio Completo; Profissional de nível médio; Servidor(a) Temporário(a); Família Acolhedora;07/10/2021;1502756;Pará;Região Norte;Concórdia do Pará;28216;15088;13128;Pequeno II;690,947;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;3; ; ; ; ; ; ; ; ; ;3;3;Selected
150420;1504203312745; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;24/08/2022;1504208;Pará;Região Norte;Marabá;233669;186270;47399;Grande;15128,058;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;7;2; ; ; ; ;1; ; ; ;11;11;Selected
150420;1504203312745; Feminino; Superior Completo; Psicóloga(o); Voluntária(o); Família Acolhedora;06/01/2021;1504208;Pará;Região Norte;Marabá;233669;186270;47399;Grande;15128,058;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes;2;7;2; ; ; ; ;1; ; ; ;11;11;Selected
150420;1504203312745; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;31/03/2022;1504208;Pará;Região Norte;Marabá;233669;186270;47399;Grande;15128,058;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;7;2; ; ; ; ;1; ; ; ;11;11;Selected
150420;1504203312745; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;24/11/2020;1504208;Pará;Região Norte;Marabá;233669;186270;47399;Grande;15128,058;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;7;2; ; ; ; ;1; ; ; ;11;11;Selected
150420;1504203312745; Feminino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;22/08/2022;1504208;Pará;Região Norte;Marabá;233669;186270;47399;Grande;15128,058;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;7;2; ; ; ; ;1; ; ; ;11;11;Selected
150420;1504203312745; Feminino; Fundamental Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;05/08/2019;1504208;Pará;Região Norte;Marabá;233669;186270;47399;Grande;15128,058;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;7;2; ; ; ; ;1; ; ; ;11;11;Selected
150420;1504203312745; Feminino; Superior Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;20/01/2021;1504208;Pará;Região Norte;Marabá;233669;186270;47399;Grande;15128,058;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;7;2; ; ; ; ;1; ; ; ;11;11;Selected
150420;1504203312745; Feminino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;18/11/2021;1504208;Pará;Região Norte;Marabá;233669;186270;47399;Grande;15128,058;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;7;2; ; ; ; ;1; ; ; ;11;11;Selected
150420;1504203312745; Feminino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;08/09/2021;1504208;Pará;Região Norte;Marabá;233669;186270;47399;Grande;15128,058;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;7;2; ; ; ; ;1; ; ; ;11;11;Selected
150420;1504203312745; Feminino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;27/01/2020;1504208;Pará;Região Norte;Marabá;233669;186270;47399;Grande;15128,058;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;7;2; ; ; ; ;1; ; ; ;11;11;Selected
150420;1504203312745; Feminino; Médio Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;10/12/2021;1504208;Pará;Região Norte;Marabá;233669;186270;47399;Grande;15128,058;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;7;2; ; ; ; ;1; ; ; ;11;11;Selected
150510;1505103306376; Feminino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;20/03/2012;1505106;Pará;Região Norte;Óbidos;49333;25466;23867;Pequeno II;28021,443;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;2; ;1; ; ; ; ; ; ;8;8;Selected
150510;1505103306376; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;30/07/2015;1505106;Pará;Região Norte;Óbidos;49333;25466;23867;Pequeno II;28021,443;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;2; ;1; ; ; ; ; ; ;8;8;Selected
150510;1505103306376; Feminino; Médio Completo; Outra formação de nível superior; Voluntária(o); Família Acolhedora;01/02/2021;1505106;Pará;Região Norte;Óbidos;49333;25466;23867;Pequeno II;28021,443;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;2; ;1; ; ; ; ; ; ;8;8;Selected
150510;1505103306376; Feminino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;23/01/2012;1505106;Pará;Região Norte;Óbidos;49333;25466;23867;Pequeno II;28021,443;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;2; ;1; ; ; ; ; ; ;8;8;Selected
150510;1505103306376; Feminino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;09/01/2018;1505106;Pará;Região Norte;Óbidos;49333;25466;23867;Pequeno II;28021,443;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;2; ;1; ; ; ; ; ; ;8;8;Selected
150510;1505103306376; Feminino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;08/12/2017;1505106;Pará;Região Norte;Óbidos;49333;25466;23867;Pequeno II;28021,443;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;2; ;1; ; ; ; ; ; ;8;8;Selected
150510;1505103306376; Feminino; Superior Completo; Assistente Social; Voluntária(o); Família Acolhedora;01/02/2021;1505106;Pará;Região Norte;Óbidos;49333;25466;23867;Pequeno II;28021,443;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;2; ;1; ; ; ; ; ; ;8;8;Selected
150510;1505103306376; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;13/01/2012;1505106;Pará;Região Norte;Óbidos;49333;25466;23867;Pequeno II;28021,443;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;2; ;1; ; ; ; ; ; ;8;8;Selected
150680;1506803308526; Feminino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;21/03/2020;1506807;Pará;Região Norte;Santarém;294580;215790;78790;Grande;17898,389;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2; ; ; ; ; ; ; ; ; ;3;3;Selected
150680;1506803308526; Feminino; Superior Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;26/10/2021;1506807;Pará;Região Norte;Santarém;294580;215790;78790;Grande;17898,389;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2; ; ; ; ; ; ; ; ; ;3;3;Selected
150680;1506803308526; Masculino; Superior Incompleto; Musicoterapeuta; Voluntária(o); Família Acolhedora;06/10/2016;1506807;Pará;Região Norte;Santarém;294580;215790;78790;Grande;17898,389;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2; ; ; ; ; ; ; ; ; ;3;3;Selected
160060;1600603310408; Feminino; Superior Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;01/04/2022;1600600;Amapá;Região Norte;Santana;101262;99111;2151;Grande;1541,224;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;1; ; ; ; ; ; ; ; ;1;1;Selected
170210;1702103305126; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;18/10/2022;1702109;Tocantins;Região Norte;Araguaína;150484;142925;7559;Grande;4000,416;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;1;1; ; ; ; ; ; ; ;2;2;Selected
170210;1702103305126; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;14/10/2022;1702109;Tocantins;Região Norte;Araguaína;150484;142925;7559;Grande;4000,416;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;1;1; ; ; ; ; ; ; ;2;2;Selected
170550;1705503306371; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;04/02/2022;1705508;Tocantins;Região Norte;Colinas do Tocantins;30838;29607;1231;Pequeno II;843,846;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;1; ; ; ; ; ; ; ; ;1;1;Selected
170610;1706103306579; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;18/12/2018;1706100;Tocantins;Região Norte;Cristalândia;7234;5924;1310;Pequeno I;1848,241;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2; ; ; ; ; ; ; ; ; ; ;2;2;Selected
170610;1706103306579; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;19/12/2018;1706100;Tocantins;Região Norte;Cristalândia;7234;5924;1310;Pequeno I;1848,241;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2; ; ; ; ; ; ; ; ; ; ;2;2;Selected
171488;1714883308556; Feminino; Superior Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;16/04/2012;1714880;Tocantins;Região Norte;Nova Olinda;10686;7465;3221;Pequeno I;1566,184;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;2;2;2; ; ; ; ; ; ; ;6;6;Selected
171488;1714883308556; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;04/01/2021;1714880;Tocantins;Região Norte;Nova Olinda;10686;7465;3221;Pequeno I;1566,184;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;2;2;2; ; ; ; ; ; ; ;6;6;Selected
171488;1714883308556; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;16/04/2012;1714880;Tocantins;Região Norte;Nova Olinda;10686;7465;3221;Pequeno I;1566,184;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;2;2;2; ; ; ; ; ; ; ;6;6;Selected
171488;1714883308556; Feminino; Especialização; Pedagoga(o); Sem Vínculo; Família Acolhedora;26/03/2012;1714880;Tocantins;Região Norte;Nova Olinda;10686;7465;3221;Pequeno I;1566,184;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;2;2;2; ; ; ; ; ; ; ;6;6;Selected
171488;1714883308556; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;25/01/2020;1714880;Tocantins;Região Norte;Nova Olinda;10686;7465;3221;Pequeno I;1566,184;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;2;2;2; ; ; ; ; ; ; ;6;6;Selected
171488;1714883308556; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;30/09/2020;1714880;Tocantins;Região Norte;Nova Olinda;10686;7465;3221;Pequeno I;1566,184;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;2;2;2; ; ; ; ; ; ; ;6;6;Selected
171750;1717503313631; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;25/08/2016;1717503;Tocantins;Região Norte;Pium;6694;3779;2915;Pequeno I;10013,766;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;3; ; ; ; ; ; ; ; ; ;3;3;Selected
171750;1717503313631; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;10/07/2022;1717503;Tocantins;Região Norte;Pium;6694;3779;2915;Pequeno I;10013,766;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;3; ; ; ; ; ; ; ; ; ;3;3;Selected
171750;1717503313631; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;10/03/2015;1717503;Tocantins;Região Norte;Pium;6694;3779;2915;Pequeno I;10013,766;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;3; ; ; ; ; ; ; ; ; ;3;3;Selected
17;1721003308700; Masculino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;27/04/2022; ;Tocantins;Região Norte; ; ; ; ; ; ;completo;Estadual;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;1; ; ; ; ; ; ; ; ;3;3;Not Selected
17;1721003308700; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;26/04/2022; ;Tocantins;Região Norte; ; ; ; ; ; ;completo;Estadual;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;1; ; ; ; ; ; ; ; ;3;3;Not Selected
17;1721003308700; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;26/04/2022; ;Tocantins;Região Norte; ; ; ; ; ; ;completo;Estadual;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;1; ; ; ; ; ; ; ; ;3;3;Not Selected
172120;1721203312241; Feminino; Superior Incompleto; Profissional de nível médio; Servidor(a) Estatutário(a); Família Acolhedora;10/08/2008;1721208;Tocantins;Região Norte;Tocantinópolis;22619;18318;4301;Pequeno II;1077,073;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Servidor Estatutário; ;1; ; ; ; ; ; ;Servidor Estatutário; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ;1;Selected
210047;2100473309442; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;10/07/2020;2100477;Maranhão;Região Nordeste;Alto Alegre do Pindaré;31057;9829;21228;Pequeno II;1876,032;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2; ; ; ; ; ; ; ; ; ;3;3;Selected
210047;2100473309442; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;11/02/2020;2100477;Maranhão;Região Nordeste;Alto Alegre do Pindaré;31057;9829;21228;Pequeno II;1876,032;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2; ; ; ; ; ; ; ; ; ;3;3;Selected
210047;2100473309442; Feminino; Médio Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;23/11/2018;2100477;Maranhão;Região Nordeste;Alto Alegre do Pindaré;31057;9829;21228;Pequeno II;1876,032;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2; ; ; ; ; ; ; ; ; ;3;3;Selected
210095;2100953313571; Feminino; Superior Completo; Pedagoga(o); Voluntária(o); Família Acolhedora;17/10/2022;2100956;Maranhão;Região Nordeste;Arame;31702;12551;19151;Pequeno II;2976,039;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;5;2;1;1; ; ; ; ; ; ; ;8;8;Selected
210095;2100953313571; Feminino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;17/10/2022;2100956;Maranhão;Região Nordeste;Arame;31702;12551;19151;Pequeno II;2976,039;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;5;2;1;1; ; ; ; ; ; ; ;8;8;Selected
210095;2100953313571; Feminino; Médio Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;17/10/2022;2100956;Maranhão;Região Nordeste;Arame;31702;12551;19151;Pequeno II;2976,039;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;5;2;1;1; ; ; ; ; ; ; ;8;8;Selected
210095;2100953313571; Feminino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;17/10/2022;2100956;Maranhão;Região Nordeste;Arame;31702;12551;19151;Pequeno II;2976,039;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;5;2;1;1; ; ; ; ; ; ; ;8;8;Selected
210095;2100953313571; Feminino; Médio Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;17/10/2022;2100956;Maranhão;Região Nordeste;Arame;31702;12551;19151;Pequeno II;2976,039;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;5;2;1;1; ; ; ; ; ; ; ;8;8;Selected
