IBGE;NU_IDENTIFICADOR;q0_1;q0_2;q0_3;q0_4;q0_5;q0_6;q0_7;q0_8;q0_9;q0_10;q0_11;q0_12;q0_13;q0_14;q0_15;q0_16;Latitude;Longitude;q1;q2;q3;q4_1;q4_2;q4_3;q4_0;q4_98;q5_1;q5_2;q5_99;q5_0;q5_99_1;q6;q7;q9_1;q9_2;q9_3;q9_4;q10;q11;q12;q13;q13_98;q14;q14_98;q15;q16_1_1;q16_1_2;q16_1_3;q16_1_4;q16_1_5;q16_1_6;q16_1_7;q16_2_1;q16_2_2;q16_2_3;q16_2_4;q16_2_5;q16_2_6;q16_2_7;q17_1;q17_2;q17_3;q17_4;q17_5;q17_6;q17_7;q17_8;q17_9;q18_1;q18_1_98;q18_2;q18_2_98;q19_1;q19_1_98;q19_2;q19_2_98;q19_3;q19_3_98;q19_4;q19_4_98;q20;q21_1;q21_1_1;q21_2;q21_2_1;q22;q23;q24;q25;q26_1;q26_2;q26_3;q26_4;q26_5;q26_6;q26_7;q26_8;q26_9;q26_10;q26_11;q26_12;q26_13;q26_14;q26_15;q26_16;q26_17;q26_18;q26_19;q26_20;q26_21;q26_22;q26_23;q26_24;q26_25;q26_0;q27;q28_1;q28_2;q28_3;q28_99;q28_98;q28_0;q28_99_1;q29;q30_97;q31;q32;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_completo;PrimaryFirst;q2_velha;q4_1_velha;q4_2_velha;q4_3_velha;q4_0_velha;q4_98_velha;q5_1_velha;q6_velha;q7_velha;q9_1_velha;q9_2_velha;q9_3_velha;q9_4_velha;q10_velha;q12_velha;q13_velha;q13_98_velha;q16_1_1_velha;q16_1_2_velha;q16_1_3_velha;q16_1_4_velha;q16_1_5_velha;q16_1_6_velha;q16_1_7_velha;q16_2_1_velha;q16_2_2_velha;q16_2_3_velha;q16_2_4_velha;q16_2_5_velha;q16_2_6_velha;q16_2_7_velha;q16_total;q17_1_velha;q17_2_velha;q17_3_velha;q17_4_velha;q17_5_velha;q17_6_velha;q17_7_velha;q17_8_velha;q17_9_velha;q19_1_velha;q19_2_velha;q19_3_velha;q19_4_velha;q26_1_velha;q26_2_velha;q26_3_velha;q26_4_velha;q26_5_velha;q26_6_velha;q26_7_velha;q26_8_velha;q26_9_velha;q26_10_velha;q26_11_velha;q26_12_velha;q26_13_velha;q26_14_velha;q26_15_velha;q26_16_velha;q26_17_velha;q26_18_velha;q26_19_velha;q26_20_velha;q26_21_velha;q26_22_velha;q26_23_velha;q26_24_velha;q26_25_velha;q26_0_velha;q28_1_velha;q28_2_velha;q28_3_velha;q28_98_velha;q28_99_velha;q28_0_velha;q29_velha;d_13_faixa;d_14_faixa;d_15_faixa;q_16_1_7_recod;q_16_2_7_recod;q_17_9_recod;Estado;d_30_9bin1_sum;d_30_9bin2_sum;d_30_9bin3_sum;d_30_10bin1_sum;d_30_10bin2_sum;d_30_10bin3_sum;d_30_10bin4_sum;d_30_10bin5_sum;d_30_11bin1_sum;d_30_11bin2_sum;d_30_11bin3_sum;d_30_11bin4_sum;nu_familias;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum
320030;3200303308918;Unidade de Acolhimento;32;MOACIR SAUDINO;527;ANTIGA AGÊNCIA DO BANESTES;CENTRO; ;29240-000;3200300;ES; ;(27) 3269-2747; ; ;01/10/2012;Família Acolhedora;-2.063.567.593.521.220;-40.750.844.478.607.100;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;998; ;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;0; ;0; ;0; ;0; ;0; ;0; ;1;0; ;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;0;0;1;0;0;0; ;5; ;3;0;3200300;32;3;Alfredo Chaves;13955;6545;7410;Pequeno I;615,791; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;5;3;1;1;0;0;0;2;1; ;1;1; ; ; ; ; ; ; ;2;2; ; ;2; ;1; ; ;1;2; ; ; 
320060;3200603306035;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIA ACOLHEDORA;32;23 DE MAIO;256; ;VILA RICA;Atrás da FAACZ;29194-123;3200607;ES; ;(27) 3270-2433; ; ;09/04/2013;Família Acolhedora;-19.817.865.236.775.500;-4.027.635.097.503.660;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2012;1;998; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;6;1;0;0;0;0;0; ;3;1;0;3;3200607;32;3;Aracruz;81832;71451;10381;Médio;1423,874; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;3;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1;1; ;1; 
320130;3201303306006;UNIDADE DE ACOLHIMENTO - SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;3;Kleber Andrade;5; ;Rio Branco;Em frente ao DPJ;29146-140;3201308;ES; ;(27) 3354-5562; ; ;26/03/2012;Família Acolhedora;-20.264;-40.42;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2012;1;998; ;22; ;9;1;1;0;0;0;1;3;1;1;1;1;1;1;6;0;2;0;6;1;0;0;0;9;0; ;2; ;0; ;0; ;0; ;9; ;0;0; ;17; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;1;1;3201308;32;3;Cariacica;348738;337643;11095;Grande;279,718; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;998; ;1;1;0;0;0;1;3;1;1;1;1;1;1;6;9;0;2;0;6;1;0;0;0;9;0;0;0;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;3;3;2;1;3;6;9;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;2; ; ;1;2; ; ;1
320140;3201403306913;Unidade de Acolhimento Programa Família Acolhedora;32;Carlos Lomba;233; ;Centro;Em frente ao Consultório do Dr. Abílio;29360-000;3201407;ES; ;(28) 3542-8522; ; ;15/12/2014;Família Acolhedora;-20.603.844.295.665.900;-4.120.583.295.822.140;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2014;1;499; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;0;0;3201407;32;3;Castelo;34747;21817;12930;Pequeno II;664,062; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;499; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;3;2;1;1;0;0;0;2; ; ;1;1; ; ; ; ; ; ; ;1;1; ; ;2; ;1; ; ;1;2; ; ; 
320240;3202403309022;Unidade de Acolhimento PROGRAMA FAMÍLIA ACOLHEDORA E EXTENSA;32;ES;141;0;Muquiçaba;prédio da Setac;29215-030;3202405;ES; ;(27) 3261-1377; ; ;17/07/2013;Família Acolhedora;-20.658;-40.511;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2013;1;399,2; ;3; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;17; ;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;3;1;3;0;3202405;32;3;Guarapari;105286;100528;4758;Grande;591,815; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;399,2; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;3;2;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1;2; ; ; 
320405;3204053310094;Unidade de Acolhimento em Família Acolhedora;32;São Sebastião;0; ;Boa Vista; ;29970-000;3204054;ES; ;(27) 3764-0965; ; ;01/08/2019;Família Acolhedora;-183.071.868;-399.538.557;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2019;1;1996; ;1; ;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;17; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;4; ;0;3;3204054;32;3;Pedro Canário;23794;22053;1741;Pequeno II;433,88; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;1996; ;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;4;4;1;1;1;0;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;1; ; ;1; ; ;1;2
320530;3205303302915;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;ANTONIO DOS SANTOS;35; ;MARUIPE;PRÓXIMO AO CEMITÉRIO;29043-032;3205309;ES; ;(27) 3019-8060; ; ;10/10/2006;Família Acolhedora;-202.941.618;-4.031.715;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2006;1;572,4; ;6; ;3;0;0;1;0;0;0;1;2;0;0;0;0;0;2;1;2;0;0;0;0;0;0;3;0; ;1; ;0; ;0; ;0; ;3; ;0;0; ;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;0;1;0;0;0; ;3; ;1;1;3205309;32;3;Vitória;327801;327801;0;Grande;96,536; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;572,4; ;0;0;1;0;0;0;1;2;0;0;0;0;0;2;3;1;2;0;0;0;0;0;0;3;0;0;0;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;3;3;1;1;1;2;3;2;3;2;6; ;3; ; ; ; ; ; ;11;11;1;2;2; ;1; ; ;1; ; ; ;5
330025;3300253306637;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA;32;José Pinto de Macedo;0;S/N - Antigo Fórum;Prainha;Parque Público;28930-000;3300258;RJ; ;(22) 2622-5362; ; ;18/03/2014;Família Acolhedora;-22.962.977.090.489.100;-4.202.394.962.310.790;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2015;1;998; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;0;0;1;0;0;0; ;3; ;1;1;3300258;33;3;Arraial do Cabo;27715;27715;0;Pequeno II;156,639; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;3;3;1;1;0;0;0;2; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;4; ;2; ;1;1; ; ; ;4
330030;3300303307919;Unidade de Acolhimento em Família Acolhedora;32;FRANKLIN DE MORAES;329; ;Centro; ;27135-030;3300308;RJ; ;(24) 2442-4369; ; ;08/05/2014;Família Acolhedora;-22.47;-43.826;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2014;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;1;1;0;0;0;0;0; ;3; ;1;1;3300308;33;3;Barra do Piraí;94778;91957;2821;Médio;584,61; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;954; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0;3;3;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;4; ;2; ; ;1;4; ;1; 
330045;3300453309664;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;JOSÉ DA CUNHA;268; ;AREIA BRANCA; ;26135-000;3300456;RJ; ;(21) 2662-0120; ; ;20/02/2018;Família Acolhedora;-22.756.553.877.730.800;-4.340.842.008.590.690;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2019;1;500; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;1;1;0;0;0;0; ;3;1;1;1;3300456;33;3;Belford Roxo;469332;469332;0;Grande;78,985; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;500; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;3;2;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;2; ; ;1;1; ;2; 
330070;3300703307905;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;FLORISBELA ROZA DA PENHA;292; ;BRAGA; ;28908-050;3300704;RJ; ;(22) 2647-3751; ; ;09/07/2014;Família Acolhedora;-22.893.093.246.319.000;-420.305.109.035.894;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2014;1;998; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;1;0;0;0; ;3;1;1;2;3300704;33;3;Cabo Frio;186227;140486;45741;Grande;413,645; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;3;3;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3; ;1; ;1;1; ; ;1;4
330185;3301853307469;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Sebastião Cesar Filho;226;casa;Centro;Próximo ao Itaú;25946-250;3301850;RJ; ;(21) 2632-2838; ; ;01/04/2016;Família Acolhedora;-22.523.339.975.575.400;-4.298.117.637.634.270;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2014;1;998; ;6; ;3;1;1;0;0;0;0;2;0;1;0;0;0;0;1;0;3;0;0;0;0;0;0;3;2; ;1; ;0; ;0; ;3; ;0; ;0;0; ;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;6;1;1;1;0;0;0; ;3; ;2;0;3301850;33;3;Guapimirim;51483;49746;1737;Médio;358,352; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;1;1;0;0;0;0;2;0;1;0;0;0;0;1;3;0;3;0;0;0;0;0;0;3;0;0;3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;3;3;1;1;2;1;3;2; ;5; ; ; ; ; ; ; ; ; ;5;5; ; ;3; ;2; ; ;1;1; ; ;2
330187;3301873309148;Unidade de Acolhimento;12;do Arrastão;193; ;São Miguel; ;28960-000;3301876;RJ; ;(22) 2624-1406; ; ;29/05/2017;Família Acolhedora;-228.287.087.713.933;-422.179.749.669.669;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2017;0; ; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;0;0;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0; ;5;1;1;1;3301876;33;3;Iguaba Grande;22851;22851;0;Pequeno II;50,543; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;5; ;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;2; ; ;1; ; ; ;3
330200;3302003307539;UNIDADE DE ACOLHIMENTO : SERVIÇO FAMÍLIA ACOLHEDORA DE ITAGUAÍ;32;Amelia Louzada;567; ;Centro;Rua do Teatro Municipal;23815-180;3302007;RJ; ;(21) 2688-3948; ; ;29/03/2016;Família Acolhedora;-22.852;-43.775;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2016;1;200; ;2; ;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0; ;1; ;0; ;0; ;0; ;1; ;0;0; ;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;4;1;1;1;0;0;0; ;2; ;1;2;3302007;33;3;Itaguaí;109091;104209;4882;Grande;273,368; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;200; ;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;2;2;1;1;1;0;1;2; ;1; ; ; ; ; ; ; ; ; ;1;1; ;2;3; ;2; ; ;1;5; ; ; 
330230;3302303306697;UNIDADE DE ACOLHIMENTO;32;Antônio Carlos Alberone;30;Térreo;Chácara do Cruzeiro;Perto da Igreja Nossa Senhora do Bom Sucesso;28350-000;3302304;RJ; ;(22) 3829-1109; ; ;11/06/2012;Família Acolhedora;-2.120.438.800.962.850;-4.212.477.922.439.570;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2013;1;450; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0; ;1;1;1;1;3302304;33;3;Laje do Muriaé;7487;5637;1850;Pequeno I;253,556; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;450; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;2; ; ;1;2; ; ;1
330310;3303103303080;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;Rua Intendente Franklin Rabello, sala 5;8;Prédio;Sindicato;Edifício Ganha Tempo;28380-000;3303104;RJ; ;(22) 3841-1630;0;(22) 3841-2212;11/05/2011;Família Acolhedora;-210.412.993.218.982;-419.316.091.793.192;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2011;1;499; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;17; ;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;5;1;0;1;0;0;0; ;3; ;0;3;3303104;33;3;Natividade;15082;12046;3036;Pequeno I;387,073; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;499; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;3;2;1;1;0;0;0;2;1;1;1;1; ; ; ; ; ; ; ;3;3; ; ;3; ;1; ;1;1;2; ; ;1
330330;3303303306173;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Coronel Gomes Machado;281; ;Centro;Rua ao lado da Prefeitura;24020-111;3303302;RJ; ;(21) 2620-5910;423; ;24/03/2014;Família Acolhedora;-228.924.962;-431.137.981;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;2;2014;1;998; ;2; ;3;0;0;1;0;0;0;1;1;1;0;0;0;0;2;0;0;2;0;1;0;0;0;3;0; ;0; ;0; ;0; ;0; ;1; ;0; ;1;12; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;4; ;1;1;3303302;33;3;Niterói;487562;487562;0;Grande;134,074; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;2;1;998; ;0;0;1;0;0;0;1;1;1;0;0;0;0;2;3;0;0;2;0;1;0;0;0;3;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;4;3;1;1;1;2;3;2;1;3;6;2; ; ;1; ; ; ; ;10;10; ;1;4; ;2; ; ;2;3; ; ;2
330350;3303503310456;UNIDADE DE ACOLHIMENTO;32;Doutor Luiz Guimarães;956; ;Centro; ;26215-020;3303500;RJ; ;(21) 2667-8588; ; ;05/09/2018;Família Acolhedora;-227.595.397;-434.473.907;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;0; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;1;0;0;0; ;3;1;1;1;3303500;33;3;Nova Iguaçu;796257;787563;8694;Grande;520,807; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3;1;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3; ; ; ; ;2;2; ; ;3
330390;3303903306661;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Coronel Veiga;1559; ;Centro; ;25655-157;3303906;RJ; ;(24) 2249-4319; ; ;22/09/2011;Família Acolhedora;-22.531.069.932.699.300;-4.319.841.384.887.690;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;2;2011;1;499; ;2; ;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0; ;1; ;0; ;0; ;0; ;0; ;0; ;1;17; ;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;3; ;1;1;3303906;33;3;Petrópolis;295917;281286;14631;Grande;791,144; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;2;1;499; ;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;3;2;1;1;0;1;1;2; ;1;1; ; ; ; ; ; ; ; ;2;2; ;1;4; ;2; ; ;1;2; ; ;3
