N_Identificador;IBGE;q48_3;q48_9;q48_10;q48_11;q48_12;q48_14;IBGE7;codigo_UF;Região;Município;areaKm2;UF;Pop_total_2022;Porte_pop2022;Q_incompleto;q7;DataCenso;DataCenso_2024;d48_2_Faixas_etarias;d48_9;d48_11;d48_9bin1;d48_9bin2;d48_9bin3;d48_10bin1;d48_10bin2;d48_10bin3;d48_10bin4;d48_10bin5;d48_11bin1;d48_11bin2;d48_11bin3;d48_11bin4;d48_9bin1_sum;d48_9bin2_sum;d48_9bin3_sum;d48_10bin1_sum;d48_10bin2_sum;d48_10bin3_sum;d48_10bin4_sum;d48_10bin5_sum;d48_11bin1_sum;d48_11bin2_sum;d48_11bin3_sum;d48_11bin4_sum;nu_familias_acolhedoras
2510803313589;25; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;25.09.2023;25;Paraíba;Região Nordeste;Patos;-;PB;-;-;completo;Estadual;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;2;1; ; ; ; ; ; ; ;7;7
2510803313589;25; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;24.08.2023;25;Paraíba;Região Nordeste;Patos;-;PB;-;-;completo;Estadual;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;2;1; ; ; ; ; ; ; ;7;7
2510803313589;25; Feminino; Médio Completo; Sem formação profissional; Outro vínculo não permanente; Família Acolhedora;16.09.2024;25;Paraíba;Região Nordeste;Patos;-;PB;-;-;completo;Estadual;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;2;1; ; ; ; ; ; ; ;7;7
2510803313589;25; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;25.09.2023;25;Paraíba;Região Nordeste;Patos;-;PB;-;-;completo;Estadual;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;2;1; ; ; ; ; ; ; ;7;7
2512103315215;25; Feminino; Sem Escolaridade; Sem formação profissional; Sem Vínculo; Família Acolhedora;30.10.2024;25;Paraíba;Região Nordeste;Pombal;-;PB;-;-;completo;Estadual;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1; ;1; ; ; ; ; ; ; ; ;2;2
2512103315215;25; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;11.06.2024;25;Paraíba;Região Nordeste;Pombal;-;PB;-;-;completo;Estadual;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1; ;1; ; ; ; ; ; ; ; ;2;2
2512303314387;25; Masculino; Médio Completo; Profissional de nível médio; Servidor(a) Estatutário(a); Família Acolhedora;01.08.2023;25;Paraíba;Região Nordeste;Princesa Isabel;-;PB;-;-;completo;Estadual;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ; ;2; ; ; ; ; ; ;1; ; ;1;2
2512303314387;25; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora; ;25;Paraíba;Região Nordeste;Princesa Isabel;-;PB;-;-;completo;Estadual;31.08.2024;8/31/2024;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2; ; ; ; ; ; ;1; ; ;1;2
1100123310202;110012; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;02.12.2024;1100122;Rondonia;Região Norte;Ji-paraná;6896.6490000000003;RO;124333;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;2;1; ; ; ; ; ; ; ;6;6
1100123310202;110012; Feminino; Superior Completo; Pedagoga(o); Voluntária(o); Família Acolhedora;30.11.2022;1100122;Rondonia;Região Norte;Ji-paraná;6896.6490000000003;RO;124333;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;2;1; ; ; ; ; ; ; ;6;6
1100123310202;110012; Feminino; Fundamental Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;13.12.2022;1100122;Rondonia;Região Norte;Ji-paraná;6896.6490000000003;RO;124333;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;2;1; ; ; ; ; ; ; ;6;6
1100123310202;110012; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;18.07.2023;1100122;Rondonia;Região Norte;Ji-paraná;6896.6490000000003;RO;124333;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;2;1; ; ; ; ; ; ; ;6;6
1100123310202;110012; Feminino; Superior Completo; Médica(o); Voluntária(o); Família Acolhedora;16.06.2023;1100122;Rondonia;Região Norte;Ji-paraná;6896.6490000000003;RO;124333;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;2;1; ; ; ; ; ; ; ;6;6
1100123310202;110012; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;30.11.2022;1100122;Rondonia;Região Norte;Ji-paraná;6896.6490000000003;RO;124333;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;2;1; ; ; ; ; ; ; ;6;6
1100203309440;110020; Feminino; Superior Completo; Outra formação de nível superior; Voluntária(o); Família Acolhedora;13.07.2021;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;28.02.2024;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;08.11.2024;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Masculino; Superior Completo; Outra formação de nível superior; Voluntária(o); Família Acolhedora;20.09.2023;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;13.09.2022;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Superior Completo; Pedagoga(o); Voluntária(o); Família Acolhedora;08.11.2024;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Superior Completo; Pedagoga(o); Voluntária(o); Família Acolhedora;05.08.2021;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;08.11.2024;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;08.11.2024;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;08.11.2024;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Superior Completo; Outra formação de nível superior; Voluntária(o); Família Acolhedora;11.08.2022;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Superior Completo; Outra formação de nível superior; Voluntária(o); Família Acolhedora;11.07.2022;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;08.11.2024;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;20.09.2023;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Masculino; Fundamental Incompleto; Sem formação profissional; Voluntária(o); Família Acolhedora;20.09.2018;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1100203309440;110020; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;20.09.2018;1100205;Rondonia;Região Norte;Porto Velho;34090.953000000001;RO;460434;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;6;4;6;2; ; ; ; ; ; ; ;16;16
1200403306082;120040; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora; ;1200401;Acre;Região Norte;Rio Branco;8835.1540000000005;AC;364756;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;2; ; ; ; ; ; ; ; ;4;4
1200403306082;120040; Feminino; Superior Completo; Terapeuta Ocupacional; Sem Vínculo; Família Acolhedora;31.01.2024;1200401;Acre;Região Norte;Rio Branco;8835.1540000000005;AC;364756;Grande;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;2; ; ; ; ; ; ; ; ;4;4
1200403306082;120040; Feminino; Superior Incompleto; Profissional de nível médio; Sem Vínculo; Família Acolhedora;28.08.2023;1200401;Acre;Região Norte;Rio Branco;8835.1540000000005;AC;364756;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;2; ; ; ; ; ; ; ; ;4;4
1200403306082;120040; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;02.08.2023;1200401;Acre;Região Norte;Rio Branco;8835.1540000000005;AC;364756;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;2; ; ; ; ; ; ; ; ;4;4
1301703314123;130170; Feminino; Superior Completo; Advogada(o); Comissionada(o); Família Acolhedora;04.01.2021;1301704;Amazonas;Região Norte;Humaitá;33111.129999999997;AM;57473;Médio;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Comissionado; ; ;Nível Superior; ; ; ;Advogado; ; ; ;Comissionado; ; ;1;1; ; ; ;1; ; ; ;1;1;2
1301703314123;130170; Feminino; Médio Completo; Profissional de nível médio; Outro vínculo não permanente; Família Acolhedora;12.01.2024;1301704;Amazonas;Região Norte;Humaitá;33111.129999999997;AM;57473;Médio;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;1; ; ; ;1; ; ; ;1;1;2
1301953315473;130195; Feminino; Médio Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;20.09.2024;1301951;Amazonas;Região Norte;Itamarati;25260.43;AM;10937;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2; ; ; ; ; ; ; ; ; ; ;2;2
1301953315473;130195; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;20.09.2024;1301951;Amazonas;Região Norte;Itamarati;25260.43;AM;10937;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2; ; ; ; ; ; ; ; ; ; ;2;2
1302603310450;130260; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;22.06.2024;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;19.12.2023;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Masculino; Especialização; Pedagoga(o); Voluntária(o); Família Acolhedora;01.08.2020;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Feminino; Superior Completo; Enfermeira(o); Sem Vínculo; Família Acolhedora;12.08.2022;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;25.04.2024;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;19.12.2023;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Feminino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;26.10.2023;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;01.12.2023;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Feminino; Médio Completo; Profissional de nível médio; Voluntária(o); Família Acolhedora;20.11.2022;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;09.11.2020;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Feminino; Médio Completo; Sem formação profissional; Voluntária(o); Família Acolhedora;01.08.2019;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;19.09.2022;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;02.08.2022;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
1302603310450;130260; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;31.05.2024;1302603;Amazonas;Região Norte;Manaus;11401.092000000001;AM;2063689;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;16;7;2;1; ;1; ; ; ; ;23;23
